bgg_id,name,year
105,Colossal Arena,1997
2629,Ramses II,1997
5549,Das Wasser des Lebens,1997
686,Dr. Jekyll & Mr. Hyde,1997
536,Visionary,1997
263,Manitou,1997
1163,"Ciao, Ciao...",1997
1130,Halali,1997
44,David & Goliath,1997
773,Beim Zeus!,1997
400,Shanghai,1997
389,Die Mauer,1997
353,Inkognito: The Card Game,1997
298,Lang lebe der König!,1997
2114,"Duck, Duck, Bruce",1997
11160,Think: Memo Crime,1997
219,Volle Hütte,1997
1017,Fresh Fish,1997
8243,Rolit,1997
1084,Das Gold der Maya,1997
309,Arabana-Ikibiti,1997
349,Halunken & Spelunken,1997
178,Mole Hill,1997
6994,Scrabble Card Game,1997
3706,Batik,1997
319,Top It,1997
858,Blindes Huhn,1997
5425,MindTrap II,1997
633,Elixir,1997
2839,Fair Play,1997
10508,Leinen los!,1997
3486,Bataclan,1997
42644,Activity Junior,1997
7947,Lucky Catch,1997
2566,Die Erbtante,1997
853,...und tschüss!,1997
909,Saturn,1997
2110,No Bluff!,1997
258,Fluxx,1997
1680,Elements,1997
3435,Zwergen Ziehen,1997
1011,Dream Team,1997
1298,Monopoly: Star Wars,1997
2265,Ultimate Stratego,1997
2369,Fiasko,1997
1803,Zopp,1997
1150,Lionheart,1997
606,Pico 2,1997
3102,Banque Fatale,1997
4442,Oraklos,1997
410,D'raf,1997
282,Vikingatid,1997
5856,The Wonderful World of Disney Trivia Game,1997
500,MARK,1997
1449,Kings Cribbage,1997
5460,The Deck of Dice,1997
273,Africa 1880,1997
5209,Rondo,1997
6272,Junior Stratego,1997
4897,Shake Up,1997
1939,Kismet,1997
2225,Bamboozle,1997
24209,Kaleidos Junior,1997
4141,Spy Web,1997
1550,Chebache,1997
2148,Huzzah!,1997
19908,Clue: Limited Gift Edition,1997
3510,Battle of the Sexes,1997
2878,ThinkBlot,1997
2652,Wise and Otherwise,1997
4162,Horse Show,1997
9319,The Train Game,1997
19272,Go Fish!,1997
21209,Thin Ice,1997
2385,Sold! The Antique Dealer Game,1997
5248,The Lord of the Rings Tarot Deck and Card Game,1997
24,Twilight Imperium,1997
1341,Crib Wars,1997
3266,Alien Autopsy,1997
5449,Planet Hollywood: The Game,1997
13223,The Best of Chronology,1997
4069,Don't You Forget It,1997
6364,Monopoly: Hong Kong,1997
5377,Dragon Hunt,1997
5870,Syzygy,1997
49,Mamma Mia!,1998
503,Through the Desert,1998
394,Kahuna,1998
3,Samurai,1998
72,Verräter,1998
153,Take 5!,1998
106,Mystery Rummy: Jack the Ripper,1998
267,Tycoon,1998
14,Basari,1998
337,Circus Flohcati,1998
9,El Caballero,1998
296,Medieval Merchant,1998
429,Magalon,1998
116,Guillotine,1998
374,Colorado County,1998
108,TAMSK,1998
461,Freibeuter,1998
60316,Numeri,1998
338,Bargain Hunter,1998
357,Excape,1998
388,Finale,1998
891,Cranium,1998
1002,Cosmic Eidex,1998
322,Tonga Bonga,1998
6191,Xe Queo!,1998
61,Fossil,1998
359,Bucket Brigade,1998
440,Zoff in Buffalo,1998
206,Pepper,1998
1028,Kraut & Rüben,1998
3294,Dumm gelaufen!,1998
18057,Anno Domini: Natur,1998
651,Zero Down,1998
17997,Anno Domini: Sex & Crime,1998
1898,Friesematenten,1998
268,Cheops,1998
271,It's Mine!,1998
363,Cat Blues,1998
457,Jumbo Grand Prix,1998
2843,Absacker,1998
17030,Anno Domini: Lifestyle,1998
18085,Anno Domini: Kirche & Staat,1998
1170,Trick 'r Treat,1998
1167,Flower Power,1998
1192,Nanuuk!,1998
384,TurfMaster,1998
2235,Ido,1998
1087,Matschig,1998
564,Die Seidenstraße,1998
18084,Anno Domini: Schweiz,1998
1326,MacGregor,1998
625,Business,1998
295,Europa 1945-2030,1998
2004,Titanic: The Board Game,1998
2348,Lotus,1998
396,Der dreizehnte Holzwurm,1998
2710,Quivive,1998
2733,Stimmvieh,1998
1474,Ohio,1998
3302,Machu Picchu,1998
441,Filthy Rich,1998
603,Putsch,1998
1534,Jump!,1998
857,Titanic: Der Mythos,1998
1217,Secret Labyrinth,1998
22347,Pecking Order,1998
814,Aquarius,1998
64,Joan of Arc,1998
294,Keydom,1998
9725,Monopoly: National Parks Edition,1998
6363,Monopoly: World Cup France '98 Edition,1998
2415,The High Kings of Tara,1998
2507,Liberté,1998
3194,Dots,1998
7960,Flags of the World,1998
1199,Hocus Focus,1998
133246,Bop-It Extreme,1998
11965,Topminos,1998
1443,Alpha Blitz,1998
2750,Imaginiff,1998
4997,HellRail,1998
791,Löwendynastie,1998
2667,What Were You Thinking?,1998
33723,LeCardo,1998
1500,Zocken,1998
297,Stadens Nyckel,1998
1297,Trivial Pursuit: Star Wars Classic Trilogy Collector's Edition,1998
2403,Go Wild!,1998
339,Quiddler,1998
417,Edison & Co.,1998
506,The Big Cheese,1998
20832,Halli Galli Junior,1998
207,Twitch,1998
75,Falling,1998
645,Bosworth,1998
1249,Safari Jack,1998
2989,Instinct,1998
947,Trivia for Dummies,1998
11262,Monopoly: NFL Official,1998
50719,RisiKo! Prestige,1998
51,Ricochet Robots,1999
340,Frank's Zoo,1999
50,Lost Cities,1999
1353,Time's Up!,1999
372,Schotten Totten,1999
12,Ra,1999
70,Big City,1999
117,Ta Yü,1999
47,Chinatown,1999
1897,The Starfarers of Catan,1999
111,Rheinländer,1999
189,Die Siedler von Nürnberg,1999
60,Vinci,1999
831,Schrille Stille,1999
348,Merchants of the Middle Ages,1999
528,ZÈRTZ,1999
534,N.Y. Chase,1999
210,Don Pepe,1999
141,Andromeda,1999
113,Mit List und Tücke,1999
74,Apples to Apples,1999
229,King of the Elves,1999
3137,Anno Domini: Erfindungen,1999
376,DruidenWalzer,1999
48,Krieg und Frieden,1999
192,Nicht die Bohne!,1999
125,Money!,1999
204,Stephenson's Rocket,1999
1178,Sphinx,1999
304,Evergreen,1999
135,Kontor,1999
102,Klunker,1999
8651,Pi mal Daumen,1999
525,Pisa,1999
1407,Alcatraz,1999
4493,Kayanak,1999
765,Space Walk,1999
368,Relationship Tightrope,1999
222,Space Beans,1999
479,Bambuti,1999
142,Vino,1999
1307,Haunted Castle,1999
148,Die Glücksritter,1999
632,Cloud 9,1999
2096,Caprice,1999
190,Dolce Vita,1999
136,Robin Hood,1999
403,Elk Fest,1999
134,Cape Horn,1999
776,Remmi Demmi,1999
371,Mystery Rummy: Murders in the Rue Morgue,1999
174,T-Rex,1999
649,Thieves of Bagdad,1999
687,Cabale,1999
133,Frischfleisch,1999
1271,Volltreffer,1999
8964,Funny Bunny,1999
323,Anno 1452,1999
489,Pacal,1999
10565,Fits,1999
413,Die Erben von Hoax,1999
608,Siesta,1999
482,Sky Runner,1999
2176,Willi,1999
3586,Sherlock,1999
1383,Ab in den Pool!,1999
551,Battle Cry,1999
17924,Anno Domini: Frauen,1999
2317,Mückenstich,1999
3140,Sixmix,1999
499,Arbos,1999
2818,UNO Attack!,1999
2697,Spice Navigator,1999
3999,Diabolo,1999
2011,Top Banana,1999
15383,Pass the Bomb Junior,1999
450,Octi,1999
1237,Autoscooter,1999
180,Pool Position,1999
1096,Four Real,1999
3290,Maskenball Venezia,1999
409,Dschungel,1999
848,Tip Tap,1999
1937,Lao Pengh,1999
604,Verrat!,1999
9710,Take Off,1999
652,X-Net,1999
1397,Crash Pilot,1999
12826,Tumblin' Monkeys,1999
1794,Risk: Édition Napoléon,1999
4393,Elevator Eddie,1999
2922,Chairs,1999
2833,Wanted!,1999
412,Yukon Company,1999
10414,Poppa's Pizza Topple,1999
2068,Der Herr der Wichtel,1999
920,Ultimate Outburst,1999
3048,Trivial Pursuit: Millennium Edition,1999
4928,Clue: 50th Anniversary Edition,1999
612,Kippit,1999
475,Taj Mahal,2000
826,Cartagena,2000
492,Aladdin's Dragons,2000
2453,Blokus,2000
986,Babel,2000
554,La Città,2000
902,Meuterer,2000
555,The Princes of Florence,2000
904,Dream Factory,2000
760,Battle Line,2000
491,Web of Power,2000
855,Java,2000
638,Hera and Zeus,2000
634,River Dragons,2000
2655,Hive,2000
941,Turbo Taxi,2000
531,Merchants of Amsterdam,2000
5222,Old Town,2000
1379,Ebbe & Flut,2000
827,Attila,2000
980,Al Cabohne,2000
509,The Reef,2000
903,Hamsterrolle,2000
510,Eschnapur,2000
562,Silberzwerg,2000
736,San Francisco,2000
854,Doge,2000
1404,Strand-Cup,2000
1263,Knatsch,2000
4077,Who Wants To Be a Millionaire,2000
557,Laguna,2000
497,Vampire,2000
872,M,2000
565,Port Royal,2000
533,Labyrinth: The Card Game,2000
1412,Trendy,2000
655,Castle,2000
17995,Anno Domini: Sport,2000
840,Corsairs,2000
558,Der weiße Lotus,2000
1806,The Piggyback Brigade,2000
1308,Confusion,2000
26205,Monopoly: Euro,2000
883,Ivanhoe,2000
2857,Jungle Jam,2000
660,Riffifi,2000
950,Four Dragons,2000
990,90 Grad,2000
566,Wongar,2000
24658,Avanti mare!,2000
3749,Sumo!,2000
869,Bongo!,2000
14379,Harry Potter and the Sorcerer's Stone Mystery at Hogwarts Game,2000
1753,Im Märchenwald,2000
2266,Gobblet,2000
2819,Trivial Pursuit: Genus 5,2000
556,7 Safari,2000
882,Derby,2000
8295,Secrets of the Pyramids,2000
867,Morisi,2000
3483,Pinocchio,2000
585,Kardinal,2000
916,Pete the Pirate,2000
2734,Hossa!,2000
4107,Hang in There!,2000
542,Animocrazy 豬事議會,2000
815,Chrononauts,2000
930,Böse Buben,2000
2777,Safari,2000
928,Gerüchteküche,2000
1240,"Right Turn, Left Turn",2000
7712,Cluedo Passport to Murder,2000
1105,Titus,2000
600,Die Weinhändler,2000
6610,Spinergy,2000
4659,Moods,2000
2443,MotorChamp,2000
5494,Talkin' Tango,2000
1157,Save Doctor Lucky,2000
495,Time Pirates,2000
1110,Kathai,2000
11800,Fantasyland,2000
6582,Let's Do Lunch!,2000
5750,Harry Potter and the Sorcerer's Stone Trivia Game,2000
884,Way Out West,2000
387,Corruption,2000
684,Monopoly: The Card Game,2000
927,Lift Off,2000
1215,Monkey Memory,2000
2433,Halloween Party,2000
2493,The Grand Alchemist,2000
4209,Monza,2000
849,Golf Masters,2000
9149,Zitternix,2000
1200,Sagarian,2000
1333,Boom-O,2000
876,Tennis Masters,2000
2099,Online: Internet Card Game,2000
768,Keytown,2000
8916,Jenga: Truth or Dare,2000
1261,Medina,2001
25821,The Werewolves of Miller's Hollow,2001
1334,Entdecker: Exploring New Horizons,2001
2338,Starship Catan,2001
1382,Winner's Circle,2001
1345,Genoa,2001
2569,Pick Picknic,2001
2570,Atlantic Star,2001
1041,San Marco,2001
1159,Evo,2001
2346,DVONN,2001
2533,Kupferkessel Co.,2001
878,Wyatt Earp,2001
1245,Isis & Osiris,2001
12166,Funkenschlag,2001
1155,Capitol,2001
1042,Dragon's Gold,2001
2353,Muscat,2001
1309,Die Magier von Pangea,2001
6830,Zendo,2001
1315,Africa,2001
2543,Pompeji,2001
1356,Hexen Rennen,2001
1253,Limits,2001
1205,Luxor,2001
2539,Urland,2001
2476,Industrial Waste,2001
1470,Venezia,2001
2672,Der Herr der Ringe: Die Gefährten – Das Kartenspiel,2001
1335,Gnadenlos!,2001
1324,Café International: Das Kartenspiel,2001
1545,Flowerpower,2001
2555,Vom Kap bis Kairo,2001
2940,A Dog's Life,2001
2542,Gargon,2001
18056,Anno Domini: Kunst,2001
1378,Odysseus,2001
1352,Bali,2001
1533,Ghost Chase,2001
17923,Anno Domini: Flopps,2001
1265,Mystery Rummy: Jekyll & Hyde,2001
1426,Lord of the Rings: The Search,2001
1416,Meridian,2001
1312,Nur Peanuts!,2001
18913,Tabu Body Talk,2001
1207,Big Deal,2001
1336,Eden,2001
1354,Zaubercocktail,2001
2536,Vabanque,2001
1305,Ulysses,2001
1322,Chip-Chip Hurra,2001
1125,Big Shot,2001
1376,Serengeti,2001
2698,Frachtexpress,2001
2410,Kanaloa,2001
1319,Magic Hill,2001
2610,Kardinal & König: Das Kartenspiel,2001
3210,Hekla,2001
2537,Draco & Co,2001
1244,Meander,2001
2471,Zombies!!!,2001
3507,By Golly!,2001
1300,Im Zeichen des Kreuzes,2001
2344,Titicaca,2001
1701,Toscana,2001
1338,Volldampf,2001
5272,Hilarium,2001
1433,Der grosse Gallier,2001
1829,Risk 2210 A.D.,2001
5065,Fubi,2001
1317,Auf falscher Fährte,2001
4388,"Rome: Imperium, Circus Maximus, Hannibal vs Rome",2001
3065,Monopoly: Stock Exchange,2001
1877,Pig Pile,2001
2212,eBay Electronic Talking Auction Game,2001
2600,Gods,2001
1330,Savannah Café,2001
1346,Crazy Race,2001
2567,Who Stole Ed's Pants?,2001
2707,Alibi,2001
2589,Winhard,2001
2764,Ein Arsch kommt selten allein,2001
2541,Cosmic Cows,2001
1927,Munchkin,2001
1377,Danger,2001
5640,Bombay Bazar,2001
2968,Ka-Ching!,2001
2717,Der Herr der Ringe: Die Gefährten,2001
3348,Santa Fe Rails,2001
2771,Maginor,2001
13916,Mr & Mrs,2001
2738,The Gnumies,2001
3107,Mömmen,2001
1043,Pitstop,2001
21569,Adigma,2001
2456,The Hobbit: The Defeat of Smaug,2001
63539,Lupus in Tabula,2001
3394,Monopoly: The Simpsons,2001
13328,Chromino,2001
41021,Tangram Master,2001
3228,Pueblo,2002
4390,Carcassonne: Hunters and Gatherers,2002
2955,Mexica,2002
3955,BANG!,2002
4396,Odin's Ravens,2002
2987,Pirate's Cove,2002
3201,Lord of the Rings: The Confrontation,2002
3139,Goldland,2002
3307,Wallenstein,2002
4370,Fische Fluppen Frikadellen,2002
8946,Coda,2002
3234,Dschunke,2002
3452,Emerald,2002
4394,The Settlers of the Stone Age,2002
4218,O Zoo le Mio,2002
3632,Too Many Cooks,2002
4553,Attribute,2002
3243,Wooly Wars,2002
3972,Catan: Portable Edition,2002
5867,10 Days in Europe,2002
3267,Pizarro & Co.,2002
3421,StreetSoccer,2002
4099,Keythedral,2002
3154,Nautilus,2002
3321,Die Pyramiden des Jaguar,2002
4471,Fist of Dragonstones,2002
3231,Die Sieben Weisen,2002
3318,Heave Ho!,2002
4249,Trias,2002
3208,Dragonland,2002
3141,The Bucket King,2002
4395,Bean Trader,2002
3128,Clippers,2002
3230,Tyros,2002
2936,Dice Run,2002
5711,Squad Seven,2002
3236,WildLife,2002
4330,Kanaloa,2002
34701,Thor,2002
3242,Clash of the Gladiators,2002
17922,Anno Domini: Deutschland,2002
4610,Lord of the Rings: The Duel,2002
8195,Viva Topo!,2002
4780,Der Herr der Ringe: Die Zwei Türme – das Kartenspiel,2002
4529,Hellas,2002
4324,Risk: The Lord of the Rings,2002
4421,Ad Acta,2002
3357,Wie Hund und Katz!,2002
4401,Canal Grande,2002
3751,Palazzo Paletti,2002
4106,Moderne Zeiten,2002
6118,Discovery,2002
4375,Krone & Schwert,2002
4620,The Prestel New York Architecture Game,2002
4961,Sunda to Sahul,2002
5478,Crazy Circus,2002
56406,Activity Club-Edition,2002
25213,30 Seconds,2002
4983,Der Herr der Ringe: Die Zwei Türme,2002
5014,Hands Up,2002
4326,Virus & Co,2002
3358,Affenraffen,2002
3269,Clue: The Card Game,2002
3655,The Settlers of Canaan,2002
27451,Activity 2,2002
4643,Fire and Ice,2002
3889,Ali Baba,2002
3595,Squint,2002
5393,Wheedle,2002
4488,Scarab Lords,2002
5707,Cuckoo Zoo,2002
3352,Gouda! Gouda!,2002
4562,Mogul,2002
4096,Nodwick: The Card Game,2002
3159,Zahltag,2002
4437,Gaudí,2002
3405,Tin Soldiers,2002
3921,Street Illegal,2002
18791,Star Wars: Attack of the Clones Card Game,2002
4475,Unexpected Treasures,2002
4328,Tony & Tino,2002
3373,San Gimignano,2002
10989,ConHex,2002
15000,Word Basket,2002
4522,The Ladybug's Costume Party,2002
4356,Monkeys on the Moon,2002
4532,Thud,2002
4402,Bayon,2002
5178,Marrakesh,2002
4491,Cave Troll,2002
5694,Highly Suspect,2002
4150,Bakari,2002
4384,Im Schatten des Sonnenkönigs,2002
2937,Diceland,2002
4816,Xactika,2002
3284,Star Wars: Epic Duels,2002
8308,3D Labyrinth,2002
5143,GolfProfi,2002
3298,Schleck und weg!!,2002
2972,Fantasy Business,2002
5737,Domaine,2003
7805,Fearsome Floors,2003
7717,Carcassonne: The Castle,2003
16986,Ubongo,2003
8051,Attika,2003
5782,Coloretto,2003
5404,Amun-Re,2003
8203,"Hey, That's My Fish!",2003
5716,Balloon Cup,2003
7854,YINSH,2003
8129,Sluff Off!,2003
5781,"Edel, Stein & Reich",2003
8147,Maka Bana,2003
8069,Clue FX,2003
6411,Blokus 3D,2003
8125,Santiago,2003
8172,Coyote,2003
8190,The Bridges of Shangri-La,2003
7804,Dracula,2003
6281,Eketorp,2003
8166,Anno 1503,2003
6263,King's Breakfast,2003
6351,Gulo Gulo,2003
5767,Mammoth Hunters,2003
5825,Paris Paris,2003
8552,I Go!,2003
15290,R-Eco,2003
5406,New England,2003
6068,Queen's Necklace,2003
8273,Alexandros,2003
8017,Feurio!,2003
8130,Die Fugger,2003
5795,Richelieu,2003
5942,Mystery Rummy: Al Capone and the Chicago Underworld,2003
8924,Dancing Eggs,2003
6779,The Ark of the Covenant,2003
8668,Igloo Pop,2003
5419,Magna Grecia,2003
7976,Fantasy Pub,2003
12346,Spooky Stairs,2003
6508,Tom Tube,2003
6539,Formula Dé Mini,2003
7865,10 Days in Africa,2003
8124,Industria,2003
6187,Avalon,2003
6472,A Game of Thrones,2003
8450,Hector and Achilles,2003
6368,King Arthur,2003
7866,10 Days in the USA,2003
8229,Armadöra,2003
8179,Yellowstone Park,2003
5757,Bakerstreet,2003
6481,Phoenix,2003
6137,Drive,2003
8127,Lucky Loop,2003
19427,Gemblo,2003
5784,Polterdice,2003
13926,Froschkönig,2003
14254,PitchCar Mini,2003
8394,Ludoviel,2003
7537,Subulata,2003
7824,Break the Safe,2003
8128,Atta Ants,2003
8232,Zauberschwert & Drachenei,2003
8222,Spank the Monkey,2003
8671,Terra,2003
8126,Maya,2003
12453,Atmosfear: The DVD Board Game,2003
18265,Message to the Czar,2003
6366,Dungeons & Dragons: The Fantasy Adventure Board Game,2003
8336,Top Speed,2003
11972,Monte Rolla,2003
15209,Linja,2003
6569,Cronberg,2003
6979,Match of the Penguins,2003
6352,Lord of the Rings,2003
6955,Reiner Knizia's Decathlon,2003
15806,Knowing Me Knowing You,2003
17925,Anno Domini: Im Namen des Gesetzes,2003
6824,Gold und Rum,2003
8600,up N dn,2003
8096,Logistico,2003
7483,Schatz der Drachen,2003
8337,Wapi,2003
5941,Mermaid Rain,2003
8170,Return of the Heroes,2003
10836,Moguli,2003
5697,Reiner Knizia's Amazing Flea Circus,2003
8670,Der Herr der Ringe: Die Rückkehr des Königs,2003
8589,Viele Dinge,2003
6090,Pack of Flies,2003
3931,Mare Nostrum,2003
5704,Capt'n Clever,2003
7553,Babylon,2003
8247,Hoppla Lama,2003
13676,The Perfect 10,2003
12788,Treasure Island,2003
7067,Schloss Schlotterstein,2003
8107,Risk: The Lord of the Rings Trilogy Edition,2003
10551,Pyramidos,2003
12902,Carcassonne: The City,2004
8217,San Juan,2004
14035,Piranha Pedro,2004
11945,Linq,2004
9220,Saboteur,2004
12589,Razzia!,2004
12942,No Thanks!,2004
13004,The Downfall of Pompeii,2004
13089,Wie ich die Welt sehe...,2004
2651,Power Grid,2004
13005,Tanz der Hornochsen!,2004
9446,Blue Moon,2004
9216,Goa,2004
13530,Sole Mio!,2004
8989,Hansa,2004
10630,Memoir '44,2004
9028,Tongiaki: Journey into the Unknown,2004
10547,Betrayal at House on the Hill,2004
10947,Master Thieves,2004
9139,Marco Polo Expedition,2004
16992,Tsuro,2004
7806,King Up!,2004
18803,Black Stories,2004
13551,Oltre Mare,2004
13883,Jenseits von Theben,2004
9408,Dos Rios,2004
11971,Cockroach Poker,2004
10997,Boomtown,2004
12004,Candamir: The First Settlers,2004
11081,Familienbande,2004
12962,Reef Encounter,2004
13301,Caribbean,2004
10206,Make 'n' Break,2004
9341,Lost Valley,2004
12761,Ys,2004
14042,Team Work Original,2004
16747,Tumblin-Dice,2004
9735,Duell,2004
12995,Dungeon Twister,2004
9021,Sunken City,2004
9027,Oasis,2004
39332,Tasso,2004
13823,Fairy Tale,2004
12318,Typo,2004
9473,Adam & Eva,2004
9202,Saga,2004
13780,In the Shadow of the Emperor,2004
11104,Who's the Ass?,2004
17991,TAC,2004
12632,Goldbräu,2004
9439,FBI,2004
9609,War of the Ring,2004
14039,Flix Mix,2004
18266,SeaSim,2004
9560,Indus,2004
14017,Oceania,2004
9509,Iglu Iglu,2004
13375,Submarine,2004
9297,"Oh, Pharaoh!",2004
9606,Cluzzle,2004
9284,Treasure Falls,2004
13933,Im Auftrag des Königs,2004
10802,Somethin' Fishy,2004
9342,Fifth Avenue,2004
14119,Der Prestel Schlossgarten,2004
9354,Privacy,2004
13729,Flandern 1302,2004
13928,Chinagold,2004
17235,Mago Magino,2004
13884,The Scepter of Zavandor,2004
14054,Akaba,2004
18058,Anno Domini: Spiel des Jahres,2004
12830,Cellar des Triplettes 醉佳拍檔,2004
8920,BuyWord,2004
11231,Snorta!,2004
17994,Anno Domini: VIP,2004
10869,Heart of Africa,2004
9675,La Strada,2004
9345,Drops & Co.,2004
10520,Tyrus,2004
9388,Knock! Knock!,2004
13271,Frantic Frankfurt,2004
13829,Garten-Zwerge e.V.,2004
11084,Jumbo & Co,2004
14137,Party Animals,2004
12477,Bootleggers,2004
13121,Kablamo,2004
12634,Hispaniola,2004
18880,Daddy Cool,2004
21506,New Mastermind,2004
13542,De Ontembare Stad,2004
10523,Victory & Honor,2004
9201,Spy,2004
12495,Fire & Axe: A Viking Saga,2004
25167,Project Skyline,2004
13830,Metallurgie,2004
9824,Employee of the Month,2004
11974,"Kipp, Kipp, Ahoi!",2004
12267,Dwarves and Dice,2004
10756,Dancing Dice,2004
14996,Ticket to Ride: Europe,2005
15817,Manila,2005
15818,Pickomino,2005
15512,Diamant,2005
16366,Funny Friends,2005
19526,Elasund: The First City,2005
19100,Hacienda,2005
16267,Trans Europa,2005
19237,Ca$h 'n Gun$,2005
15511,Fjords,2005
15157,Amazonas,2005
15033,Australia,2005
16395,Blokus Duo,2005
13642,Louis XIV,2005
15173,Die Insel,2005
18100,China,2005
16496,Roma,2005
15318,Palazzo,2005
16216,Carcassonne: The Discovery,2005
19996,Nacht der Magier,2005
18866,Shear Panic,2005
15510,Tower of Babel,2005
20100,Wits & Wagers,2005
18833,Lord of the Rings: The Confrontation,2005
17329,Animal Upon Animal,2005
19999,Aton,2005
20963,Fury of Dracula (Second Edition),2005
19947,Ark,2005
21022,Was'n das?,2005
17025,Friday the 13th,2005
16373,Techno Witches,2005
20750,Black Stories 2,2005
19419,Euphrates & Tigris: Contest of Kings,2005
19650,Il Principe,2005
19301,Mesopotamia,2005
19989,Robber Knights,2005
19764,PÜNCT,2005
24068,Shadow Hunters,2005
23263,Clue DVD Game,2005
18258,Mission: Red Planet,2005
15600,Kreta,2005
17449,Beowulf: The Legend,2005
20082,Pecunia non olet: Geld stinkt nicht,2005
17027,Sitting Ducks Gallery,2005
16177,König Salomons Schatzkammer,2005
16497,Rat Hot,2005
17133,Railways of the World,2005
21641,Aquädukt,2005
15156,Coloretto Amazonas,2005
16355,The Difference Between Women & Men,2005
16991,Khet: The Laser Game,2005
20005,Sushi Express,2005
15911,San Ta Si,2005
18289,Key Largo,2005
19646,Cowabunga,2005
19841,Pentago,2005
15364,Vegas Showdown,2005
15261,"Trump, Tricks, Game!",2005
16149,Up And Down,2005
20233,Marquis,2005
20761,Ausgerechnet Buxtehude,2005
20122,Bunte Runde,2005
20645,Tenakee,2005
15180,Go West!,2005
16226,Gone Fishing!,2005
17623,Inferno,2005
20081,Dschamál,2005
19624,Freya's Folly,2005
18723,"Aye, Dark Overlord! The Red Box",2005
16985,Gelb gewinnt!,2005
19600,Antike,2005
16772,Mall of Horror,2005
16369,Das Kleine Gespenst,2005
16499,Architekton,2005
19878,Lucca Città,2005
19990,SuDoku: Das Brettspiel,2005
15167,King Arthur: The Card Game,2005
19857,Glory to Rome,2005
20000,Anno Domini: Gesundheit und Ernährung,2005
20543,Pirates!,2005
15987,Arkham Horror,2005
16498,Inka,2005
19081,Skyline of the World,2005
15363,Nexus Ops,2005
17687,Bernini Mysterie,2005
19591,Big Manitou,2005
17226,Descent: Journeys in the Dark,2005
16141,Fredericus,2005
18745,Sun Tzu,2005
20782,Siam,2005
16184,Gracias,2005
19651,Angkor,2005
17517,Clue Mysteries,2005
19074,Ostia,2005
19653,Helden in der Unterwelt,2005
19414,H2Olland,2005
19877,Beetlez,2005
24118,Pictionary Mania,2005
20018,Aloha,2005
16153,Labyrinth Treasure Hunt,2005
21348,Ticket to Ride: Märklin,2006
21763,Mr. Jack,2006
24480,The Pillars of the Earth,2006
24508,Taluva,2006
24509,Gambit Royale,2006
168839,Die Kutschfahrt zur Teufelsburg,2006
22141,Cleopatra and the Society of Architects,2006
20551,Shogun,2006
22484,Ingenious: Travel Edition,2006
21791,Masons,2006
25294,Take it to the Limit!,2006
19948,Rum & Pirates,2006
22237,Hart an der Grenze,2006
21920,Leonardo da Vinci,2006
25823,Cartagena 2. The Pirate's Nest,2006
21632,To Court the King,2006
28025,Wicked Witches Way,2006
21441,Mykerinos,2006
21754,Nottingham,2006
24416,Santy Anno,2006
24417,Factory Fun,2006
31545,Pow Wow,2006
21550,Blokus Trigon,2006
24773,On the Underground,2006
25738,The Big Taboo,2006
25114,Die Säulen von Venedig,2006
24568,Rumis+,2006
21704,Fiji,2006
25234,Catan Histories: Struggle for Rome,2006
22266,Zig-Zag,2006
22245,Royal Visit,2006
21892,Augsburg 1520,2006
25224,Hermagor,2006
24762,Medici vs Strozzi,2006
24771,Null & Nichtig,2006
20022,Terra Nova,2006
21293,Celtica,2006
22198,Great Wall of China,2006
23053,Guatemala Café,2006
26054,Black Stories 3,2006
25409,Salamanca,2006
26089,Dschingis Khan: Bewegung an der Großen Mauer,2006
27225,Bananagrams,2006
18931,Emira,2006
26156,Ausgerechnet Uppsala,2006
21464,California,2006
21287,Bison: Thunder on the Prairie,2006
25491,Alhambra: The Dice Game,2006
23181,The Da Vinci Code Board Game: The Quest for the Truth,2006
24827,Traders of Osaka,2006
25674,Khronos,2006
22938,Justinian,2006
42636,Gemischtes Doppel,2006
25142,Tal der Abenteuer: Die Schatzsuche im Himalaja,2006
25233,Tchin Tchin,2006
21985,Giro Galoppo,2006
23451,Space Dealer,2006
22233,Fischmarkt,2006
22445,Guru,2006
21854,Los Mampfos,2006
25605,Walhalla,2006
25417,BattleLore,2006
21987,Doktor Schlüsselbart,2006
24770,Quietville,2006
27117,Animalia,2006
25687,Fragile,2006
26147,Split Personality,2006
21463,John Silver,2006
26233,Manimals,2006
21634,Cincinnati,2006
28086,Risk Express,2006
25749,Gangster,2006
23890,Der schwarze Pirat,2006
25242,Relikt,2006
57660,Time's Up! Edición Azul,2006
22465,On the Dot,2006
22991,Mona Lisa Mysteries,2006
17161,Tempus,2006
22265,Don Peperoni,2006
25677,Formidable Foes,2006
21835,Mont Saint Michel,2006
21709,Jericho,2006
22085,Baron,2006
26080,Im Bann der Pyramide,2006
23107,Drakon (Third Edition),2006
21859,Figaro,2006
19995,Canal Mania,2006
26114,Secrets of the Sea,2006
24181,Imperial,2006
25754,Wildlife DVD Boardgame,2006
21613,Diabolo,2006
21294,NoNo,2006
21241,Neuroshima Hex! 3.0,2006
23329,Skybridge,2006
21930,Crazy Kick,2006
23981,Genesis,2006
24826,Zatre: Das Kartenspiel,2006
22889,Pictureka!,2006
24843,Graenaland,2006
21631,Bohnkick,2006
31627,Ticket to Ride: Nordic Countries,2007
31481,Galaxy Trucker,2007
28089,Château Roquefort,2007
27173,Vikings,2007
